4510,2791,4,965624115
48,350,3,978013888
4543,2250,3,966031473
3945,3706,4,965686936
460,1188,1,976229246
5957,527,5,957075324
1322,3814,4,974777606
5172,608,5,995327834
4932,1589,4,962652180
1300,2541,5,974789015
201,110,4,976942772
3850,353,4,965882406
4089,2804,4,965503678
3201,3653,4,968625695
5538,3096,5,959559847
2918,608,5,971720416
5359,2810,5,969380107
1658,344,4,974713320
3311,1409,3,968647714
5955,32,5,957109505
5795,135,1,958148619
3272,592,4,968199064
3189,2094,2,969862104
3589,2133,1,966658889
573,1343,2,975994473
5519,912,4,959657952
3603,3018,2,966616080
4628,2762,4,964051732
1268,2710,2,974817896
424,3498,5,993226605
724,788,3,975522642
4364,610,5,965184193
5717,3608,5,958743165
3941,724,3,965692786
3539,506,4,966932386
591,1923,1,975909167
1280,1127,5,1004124701
97,969,5,977622758
4285,65,4,965282158
3630,1206,5,966537229
487,34,5,981929235
1641,1876,4,974714087
1692,920,4,974709484
2793,2065,3,972930989
1546,316,4,974822127
1274,2701,2,974891638
3917,1777,3,965741285
1725,1197,5,974704265
4467,1629,2,1032405851
2526,2642,2,974067802
3810,1287,4,965957684
3265,316,2,968215749
2232,457,4,978355271
2952,1537,5,971213186
13,1372,4,978201884
610,608,4,975861145
5172,1094,3,977085244
5098,3088,3,962370869
5769,1653,4,958174584
5771,2455,2,958171021
5837,1266,5,958143934
3769,3129,4,966098199
4626,1197,5,964113264
4415,2881,1,965143865
3178,329,2,969822726
623,151,4,978752002
4774,1252,5,963200871
2294,910,5,974507283
4884,1954,5,963043996
4381,1332,3,965263737
4285,1391,2,965280833
4979,2248,4,962601620
4524,2412,1,964816313
4054,516,2,965512152
5204,1971,1,961631626
216,3591,5,976863197
3340,858,5,967845749
36,788,4,978210863
1889,3477,4,989087826
4664,2710,4,963858175
5872,358,3,996420832
3618,1027,3,967117486
2778,1957,4,973038144
937,1466,4,1029075643
482,2950,2,976220708
3705,2419,3,966282871
4064,2867,4,965477984
1819,788,4,974699233
4224,468,2,965318330
3000,480,4,970621782
4473,2470,3,965074113
3589,1299,2,966656449
5755,373,3,958280858
344,3623,3,976336938
3374,1219,4,967601493
2401,3267,4,974261068
656,1214,3,975697130
4344,2034,1,965307424
3032,2381,4,970350082
5085,909,5,962396487
3824,3197,2,965940951
132,2797,4,977428729
4171,1393,4,965342039
702,1298,3,975561350
3769,3524,4,966637969
2997,50,5,970673713
3539,594,5,967018735
2180,2657,3,974608509
2361,3715,4,974379566
1451,2746,4,976520489
2496,1183,1,974175178
4517,2692,5,995837536
4313,1101,4,965258148
5323,940,5,960847868
3503,2580,5,967750603
940,2123,1,975174797
5387,2826,2,960330557
3885,1036,5,967650911
3684,3623,4,966351174
1204,1911,3,974844096
5990,2530,3,956870470
2997,2,3,970685652
1117,1218,4,975955729
3862,2396,5,965855871
601,3248,2,975882521
151,2567,3,993119819
5035,2528,3,962552805
3731,3697,1,966210090
2304,2974,3,974745437
721,1393,4,975546284
4984,222,3,962594847
1427,2092,3,974843167
2278,2688,4,974588096
3806,3573,2,965966626
5458,223,1,978649906
2020,608,5,974675082
389,1784,5,976299435
3096,2531,4,969643093
1835,1129,4,974878424
261,2064,4,976668047
477,480,5,976219462
1458,1565,2,998066184
1119,2521,2,974914258
4611,2231,3,964154120
1571,1210,3,974737458
1410,2846,4,974764663
5733,1220,4,958430498
516,2881,4,976203482
5063,1104,3,963972079
3469,3703,5,967232765
5265,2366,3,961221015
4277,3758,4,965647166
5096,3706,3,962380089
534,930,4,976138370
2214,910,4,974603030
1545,3342,4,974746642
5367,3394,1,960504873
1748,648,3,1043581018
2788,2648,4,972958419
5750,247,4,959177777
240,2949,3,976756602
4795,36,4,969659738
4659,3033,2,963876166
2402,1586,2,974260522
2223,2906,1,974602782
3513,2710,5,966974880
3118,594,3,969404305
5605,2701,1,959549259
2909,2987,5,971969900
5236,5,3,961444420
5065,2067,4,962477853
1057,2640,4,974952149
3957,3682,3,965672630
4058,3178,4,979142369
5831,3852,3,989338280
1096,858,4,974927535
123,1976,2,977594917
3121,1372,3,969333201
5675,994,4,976032350
3003,2005,4,970775020
2916,2413,2,971733282
3087,2266,3,969788971
3128,688,1,969295471
3112,318,5,976479833
802,2455,4,975401638
3681,1617,5,966355416
4417,112,3,965136611
149,1210,5,977589091
817,374,3,975389069
5344,2272,3,960679401
5277,2394,4,961782309
2979,1641,5,971805999
5470,1210,5,1020462626
855,1734,4,975466391
3051,1792,5,970178479
3963,3179,3,969765286
4452,223,3,965087502
413,586,4,976287988
2810,2506,4,972770997
3687,2321,2,966318721
1434,413,1,974762557
2020,3182,4,981326268
5894,2896,4,957465413
2165,3397,3,974616861
1273,2369,2,974817066
487,260,2,976215197
92,1595,1,986189218
1303,2395,5,974788308
1901,3702,5,974697887
3350,1500,4,967747516
1040,1283,5,974982015
4227,3217,3,965409542
3592,2531,2,1001474849
3680,1207,5,966360282
1817,3326,3,974698474
1075,904,5,974938660
1560,2581,3,974740728
5039,257,3,962513136
4161,3814,3,965336989
4748,914,5,963273914
2424,2001,3,974688744
4022,1094,4,965523933
4820,3556,4,962920028
2098,196,1,974654371
4739,2125,4,963878306
5054,440,3,962586168
1835,1617,5,974877302
5100,736,3,962407687
2669,1265,4,978217953
498,919,5,976213735
4881,2724,3,962756039
1404,2355,4,974765105
2567,2145,3,973961525
877,1380,2,975271068
2724,1302,3,973270975
3745,3175,4,966139606
1992,2407,3,974692292
5208,2600,4,961625260
5054,296,3,962486742
4497,2530,3,965000540
5553,2640,4,959457425
4042,1291,4,965511028
3143,2712,1,968986531
5791,3396,5,958090276
3265,2003,2,968262784
3093,3317,5,985810645
4680,2947,4,963710209
3129,3361,3,969365748
4971,1079,4,962606381
1331,3037,4,974953407
5019,2010,3,962583415
5458,3099,3,966823420
699,2966,4,975562115
3510,480,4,966974248
1836,3422,4,974826327
2751,3072,3,973197494
864,955,4,977182416
3410,2065,2,967470575
881,3717,2,1014313953
1051,1754,3,975109917
1019,2396,3,975007886
3807,2253,4,965965759
3162,2617,1,968859135
856,3150,5,997504068
2903,1240,4,971852609
2038,2757,3,974667136
5853,539,4,957747789
3343,223,5,967779526
1264,3499,4,974823069
1005,3916,4,979966651
3965,22,4,965670194
2015,1665,3,988421108
5722,110,2,958502802
3689,474,4,966311218
1019,471,4,975010672
2157,1261,4,974620168
411,3516,3,997066286
123,45,3,978048245
1912,1222,3,1020310525
3283,1378,3,968123034
930,2261,4,1031434268
4524,2410,3,964816814
1912,2732,1,1020312155
2896,671,5,972057381
438,110,5,976245375
3272,2340,3,968278077
1068,2378,3,974949210
3180,535,4,968803521
1336,593,4,974946237
5675,1732,5,958683794
5795,2145,4,958079561
424,3444,4,1017781526
2029,2124,2,974677868
3672,2087,4,966376467
53,3745,2,977949668
2928,2463,4,971557366
5124,3361,3,962201348
5143,2706,5,962831683
877,481,2,975272843
5792,532,5,1001011357
4054,2054,3,965510752
111,3255,4,977512467
3446,2662,4,967263464
4377,547,3,965177324
3603,29,5,966622376
1497,70,4,974749613
4577,2941,3,964404068
5462,3436,4,959899671
1466,2997,4,974755142
2152,1994,4,974620462
2041,728,3,1014923901
308,1445,1,995838515
2498,2764,3,974088910
1802,3627,4,974698724
2882,1641,2,972243152
372,3186,4,980448709
4798,3698,3,962970377
5459,2389,1,959910222
4362,1371,1,965187483
818,2712,4,975385146
5100,3037,5,962385783
2466,3703,2,974162379
3353,2376,4,968126651
1077,1104,5,974998478
3231,1203,5,968385699
5172,2732,4,1044153405
1472,3082,4,974768208
890,2353,4,980131696
2171,3701,3,974610716
5880,2371,2,982799805
2882,585,2,972243577
3394,1219,3,967491188
352,1100,3,976334142
4418,1953,4,1018135674
2804,3452,4,972793288
4810,1270,4,962933567
2025,1805,2,974671984
1806,2987,4,974698940
3499,1500,4,966997091
5143,2359,3,962831768
303,1960,5,976504761
225,263,4,976832291
1628,2599,4,974718162
3999,1097,5,965574728
2230,2291,3,974598401
2180,3396,5,974611443
12,3785,3,978218568
605,3157,3,975869570
5562,2555,1,959367874
181,2716,5,977087436
5574,2713,2,959294490
5651,1501,2,958853455
3770,3363,5,966049175
534,541,5,976138346
3878,454,4,965840780
5840,3253,2,957829442
4952,1635,4,962638847
1880,3684,3,975379592
1150,3247,1,974877573
2418,1517,2,974243754
3621,529,3,966576985
957,3751,5,975129032
424,1030,4,989441679
3963,1077,4,1014434396
1181,692,2,974856531
549,3917,3,976067974
3769,1694,2,966058181
3648,2916,4,1002816706
3192,1923,4,968644758
5954,1221,5,957650066
3182,1597,3,968780660
3308,1382,1,967998525
4447,2548,2,965256991
3361,908,4,967684555
4403,2985,4,965157830
169,3397,4,977210320
5667,2858,5,958755589
587,3129,4,975946652
4443,2935,3,965095692
2418,339,3,974242887
937,191,1,1027596138
1059,45,4,974952297
2969,2706,5,982770062
3296,2722,3,968057486
3363,3072,3,967669155
558,1611,3,976051416
5342,780,4,960685674
2380,3826,2,983215819
5795,3174,4,958079165
4125,1269,4,965357363
3359,851,3,967789301
524,3911,4,976166192
2323,2318,5,974444911
3664,2396,3,966403108
2077,472,2,980063411
4829,2302,4,964238647
4633,3114,1,964036615
3689,3063,3,966310938
4805,34,3,963889406
3884,649,4,965817132
2173,1680,4,974613852
4171,762,3,965336221
4438,1252,2,965096384
3184,3548,4,968708912
58,3593,1,977942466
1749,2028,1,974843293
4048,2797,5,965506668
3229,2943,5,968560166
2092,922,3,974671259
2748,2152,1,973288268
2304,141,4,974503182
1194,3461,4,974850831
1737,1866,3,976063390
5422,3712,4,960254652
3441,3617,4,972796412
4237,1923,4,965312600
3380,2971,4,967587757
655,1101,2,975706630
4022,3701,4,965520946
2084,1221,5,974654923
5018,2725,5,962583335
4829,849,2,1029598177
1484,229,4,997907361
5795,58,5,958076777
1019,2413,2,975365811
4694,1947,4,963603338
4954,3791,3,962637634
2251,1095,5,974596282
2190,318,5,974607774
3224,2177,3,968522660
588,1617,4,975943721
5812,1983,2,992075811
5755,3267,4,958266370
1613,413,1,974734620
1284,1061,5,978826467
1207,445,3,974846197
1861,2194,4,974697422
5268,3087,5,961171181
1851,1190,3,982640605
2254,1304,4,974593885
4840,1641,4,962858254
1301,1704,4,974789786
3462,898,3,967561039
2092,2764,3,974672371
4183,1645,5,965330667
967,1895,2,975116528
4169,3069,5,965334088
5955,1544,3,957109172
6007,3499,2,956789946
5758,2194,5,958255337
346,594,5,976334338
4446,1387,4,965089353
5586,36,5,959276950
412,3793,4,976293404
715,1248,5,975533627
1880,2054,4,975372097
92,3269,4,977807132
3910,3769,4,965755436
2944,955,5,978494045
4169,617,3,973310837
5173,1208,4,971031643
3999,2269,3,965580071
3669,95,2,966380147
1266,260,4,978579142
660,1370,3,976742412
1413,2973,5,998094337
2995,413,3,970683575
3371,1291,4,1020106874
2529,1831,3,974055753
2752,2301,2,973196547
4725,932,5,963454831
1586,2005,4,974736687
3199,2997,3,968631562
4362,101,3,965189506
3697,2706,5,966301607
1279,3105,3,974797531
3513,2804,5,966976086
1671,187,4,974796057
277,356,4,976587150
4688,111,3,963619657
6036,1282,5,956712677
3173,1240,5,968791611
1844,3317,5,974697260
2018,2877,3,974675083
4291,1240,5,965274134
429,3857,1,976259433
1207,440,3,974846080
627,2329,4,975782985
6007,2571,5,956791641
1130,589,3,974902750
5931,1101,3,957227310
1260,1805,3,976137393
5891,3300,5,981678145
4178,3755,2,965331055
4786,2702,4,963011665
5576,1304,3,959291591
5539,262,3,960662074
3724,1407,3,966225959
408,904,5,976294414
4626,2303,2,964116130
5091,3114,5,962388214
4217,1188,3,966188702
4462,2706,4,965071328
181,2542,5,977088460
3477,3549,5,967127082
2846,2747,4,972526906
2263,235,3,974585330
5648,1220,4,958873575
1801,1673,3,974698565
4342,2808,3,965231478
2618,2791,1,973658825
6013,1573,1,956860471
301,986,3,976504578
2661,2064,3,973461993
285,1729,5,976579077
288,1242,5,976567522
5107,2501,4,962337817
3592,1968,5,966643210
4614,2357,5,964143382
3301,2686,4,1026010510
3038,1035,5,1013744864
1981,1327,3,974683821
2874,1617,5,972414109
676,1620,4,975684584
2227,2268,4,974599074
3009,1370,3,970536073
895,2997,5,975221538
457,555,3,976392127
4892,3698,3,962737132
869,2761,5,975277264
4849,2694,3,962833718
4054,1956,3,965496887
5021,3701,2,962584161
6016,282,3,956959429
5767,3555,4,958176786
2537,920,3,974053813
4732,1089,4,963636738
5321,2375,3,960862360
5605,2026,1,959553027
2907,2558,2,971820957
5074,3766,1,962434070
3018,459,3,970522349
5387,2712,3,960336446
1159,2329,3,974864154
1211,1580,2,976218564
858,1392,4,975344156
308,1285,4,976484544
5524,3317,3,959638448
216,750,3,976868372
2915,954,2,971751191
5046,3827,4,990550290
2926,3269,3,1006658449
3707,293,5,966279959
549,89,1,976116473
4269,2699,3,965302843
5600,1080,5,959225216
4261,1049,4,965306189
4322,1955,5,965249567
5981,608,4,956931428
3476,2212,5,967211514
5626,1097,2,959051087
4998,2081,3,962591867
5564,3033,2,959360270
3143,2707,2,968987347
757,2688,3,975452927
1632,3363,3,974717448
1884,1909,3,974693627
5696,1270,5,958590417
3878,1732,4,965840744
1253,52,4,974825035
5011,2150,4,962638327
1884,2348,3,975739315
604,2991,3,975872095
3597,107,4,966629743
2734,2146,4,973229742
2743,1385,3,973222467
4302,2352,4,965585350
4663,305,2,963865289
3611,3770,4,966615082
1639,1997,4,974714656
28,39,4,978126393
92,1479,2,986711780
1483,480,2,979914638
5713,2359,4,958512293
752,2111,3,1029310822
5816,2628,3,957914832
1842,2433,4,996425776
5323,34,5,960848119
4535,2797,4,964719626
1724,265,5,976440813
3448,839,1,967256003
2410,1584,4,974251523
412,3259,4,976554966
6016,1500,4,956779584
5107,3156,1,962334078
3669,361,2,966379537
1447,996,2,981020140
4115,2989,5,965362612
1144,300,5,974873472
2376,933,4,991348329
237,3301,4,976761218
676,1021,2,976165764
3033,1240,4,970292038
637,1225,2,975733928
2038,2993,3,975250097
113,3409,5,977507207
4227,1186,2,965317814
1362,3150,4,975206599
2887,1320,3,972269334
1298,2450,1,974836153
4869,1249,4,962816391
1043,1213,5,977556545
482,1944,2,976243688
1059,296,5,974969257
1069,2590,4,974944241
2433,3061,4,974224834
3615,1276,4,966601758
1556,2018,3,974748401
4070,1356,3,965455781
1422,12,2,978622871
1638,2858,5,974840103
5706,1060,2,961036913
1545,2532,3,974745845
1845,97,4,974709744
3667,2321,4,966384176
5641,351,4,958926916
1059,1974,3,974969713
1776,2145,2,974872896
3125,3175,4,969305891
2896,2889,1,972017238
5971,1225,3,957314503
4939,3501,2,962827456
1564,2006,3,974740161
660,2851,2,976807061
3212,2628,1,968538509
5777,1333,4,958160445
1217,1304,5,974840893
2796,1,3,972882514
1077,3334,4,974999213
3945,1952,5,965691854
2934,181,2,971489527
3324,2571,5,967911449
2841,3783,4,972588541
1449,3785,2,991241763
631,1179,3,975780653
5722,2571,5,958502817
2818,2248,4,972668282
3683,446,4,966522191
1584,3253,5,976775315
664,3717,2,975646709
4014,2614,2,965540157
5102,1961,5,962347855
780,434,3,975437380
5659,2672,5,958788560
175,3100,4,977115256
3820,1198,5,965946170
2643,1222,4,1031340922
1465,3782,2,974766033
5771,2531,2,958694428
2531,17,4,974053218
4802,800,5,962975699
3185,1060,5,968700656
2701,2571,5,973304382
2018,1231,5,974677134
3669,1961,4,966463601
5510,1294,5,959718418
5460,150,5,959907376
1742,1073,5,974703994
873,1333,4,975279668
5787,3030,4,1022891012
166,1909,4,977298046
162,2840,3,978995921
454,1259,2,1025587057
3471,24,3,968032620
1746,2140,5,974703525
731,247,4,975527781
2583,2018,4,975806467
1749,3822,3,974753902
1920,3095,4,974778584
2023,1288,5,974673178
4482,1197,5,965185407
4540,2003,2,965944571
3890,2500,2,965798635
4084,1089,5,965485990
5682,1089,5,958963348
5463,1657,3,959900021
1176,329,4,974858739
3683,1938,4,966352602
2116,2502,5,974649616
6007,2519,4,956790373
3422,3809,3,967410838
4204,1345,4,965321723
4124,1257,3,965443963
255,434,4,976679204
2073,1207,5,974660359
1599,1962,2,974756429
1019,1272,3,975425073
4388,3167,4,965220439
3995,318,5,965583912
3066,2058,4,969998868
4344,3420,2,966447130
4083,3048,1,965437764
4496,6,5,965014139
3608,2390,2,966612489
1378,928,5,974767152
3391,1190,4,967650656
4036,1405,3,965508416
2263,593,5,974581528
2060,2024,2,974681212
284,1028,3,976572813
4344,2739,4,965241591
5460,3623,3,959906058
984,2136,2,975914413
4506,1017,3,964984718
5335,3363,4,960764438
123,902,3,978185514
1220,2355,2,974838803
3276,73,3,968184222
318,2716,4,976426835
2854,3618,5,972511019
420,1292,4,976300144
2181,1281,3,974668454
1605,2441,3,1000252828
1941,2042,3,974951130
2352,273,3,974401717
4156,316,5,965341205
1207,1425,3,974846437
4697,2,4,963596600
631,3152,4,975780157
2300,1259,4,974498584
1887,2662,5,974694031
4041,110,5,965512091
53,3476,5,977972961
2286,70,5,974522900
2730,1224,5,973262564
4580,233,3,965527486
2654,2840,5,973545305
1676,293,4,974796966
3546,3726,3,966874266
1916,910,4,974690718
1000,2700,4,975041752
2820,2598,2,972666600
1923,3928,1,974689867
2641,3480,4,973567513
1182,1206,5,974862554
4207,1193,5,965327583
3031,3105,5,970355237
5824,1792,4,957967406
3055,800,3,998156911
5985,527,5,960649615
2375,2948,4,974334113
101,1374,4,977578327
6025,1970,4,956730406
1983,367,5,975054031
4627,2794,3,964110174
595,2353,4,975898143
1579,2641,4,981272170
998,150,3,975192143
3340,110,5,967986311
5979,265,3,956937690
1883,3424,3,974875155
3821,2427,5,974760138
2293,1089,3,974509741
2445,2322,3,974218155
1204,2699,3,974843910
3265,1321,5,968261655
4472,1359,3,965065967
4203,2908,5,965322455
2894,552,3,971987578
4732,1306,4,963332586
2907,2336,3,971818889
4673,3107,4,963770579
3364,331,2,971889087
1425,653,3,980987323
5182,222,4,961789046
2798,1208,5,972868313
1241,1120,5,974832186
2503,2013,5,974084312
3999,597,3,965576319
5163,3157,4,961902554
423,2318,2,976281521
548,2571,4,976068016
4103,1302,5,965571695
4381,919,5,965178197
2302,527,5,974502919
3503,3181,4,967749512
2266,2803,3,974579875
5412,551,5,976439618
1242,1270,3,975642212
3837,3129,3,965932613
2239,2916,4,986872824
3032,1090,4,970351479
2837,348,4,972573210
3486,1367,3,967060181
1114,3159,4,974915202
4406,2541,3,965155280
5269,1193,5,961168070
3950,2622,5,965681280
352,2976,5,976323650
710,742,1,975568523
4048,1947,4,965496738
5794,1079,5,958070324
543,1591,4,976120290
2895,555,5,973696893
3167,589,3,968815501
4901,292,4,962685607
1700,3298,3,974708879
5540,2366,5,959533183
3391,376,4,967656908
2928,2997,5,971552471
3705,2752,3,966285978
3391,81,5,967658224
1581,2759,1,974748931
1807,514,5,974697765
23,1240,5,978463893
173,555,4,979252365
1592,2662,4,974734972
2288,2723,3,974522712
1699,2352,3,981324130
2122,480,2,978049891
5163,1356,4,961951583
5361,3264,2,960529498
3729,778,5,966216108
5795,1011,3,958145861
3673,3261,4,966455101
1632,2877,1,974719619
4795,116,4,962984939
5035,1197,5,962552231
4213,3005,4,965843261
1680,2054,4,974837260
3285,1517,5,968116251
1181,2739,1,975013431
4407,1834,4,965155613
786,356,3,975428956
5239,34,4,961444128
2137,3827,5,974641844
4140,438,3,965352187
2100,500,3,974672477
3786,549,4,966030249
2909,2021,5,1009395027
5851,903,5,957757900
2768,3175,3,973117515
3358,1801,3,967696780
5047,3623,2,962496844
1978,2295,5,974683763
4655,1997,2,963900673
937,1255,4,992554992
5675,2997,3,992344552
169,3105,4,977199206
2098,457,4,974655178
3119,1198,5,969393383
83,558,3,977721121
3983,2289,3,965618485
474,1680,4,976238882
5082,1939,5,962407243
5643,2016,2,963719024
2670,2300,4,973541662
1920,1968,1,975126854
3347,3186,5,967756917
1820,1594,2,974703594
2085,1707,1,974656418
5026,410,3,962776515
5614,921,5,959191592
4981,1639,4,962600018
4802,2000,5,962943140
3603,1483,4,966620730
2880,357,2,989099223
4343,1732,4,965224777
1448,440,5,976211088
1273,3871,4,974815335
2334,3269,4,974429465
802,1394,5,975400836
1817,3481,4,974701737
2787,2706,4,972965478
1701,3863,3,983173977
2781,2961,3,1011021039
4475,2012,3,965062322
4704,2096,2,963545680
973,994,4,975861251
216,1372,3,976870463
2889,364,4,972097300
4322,733,3,965259055
1246,1721,2,977567859
151,1923,5,992133907
4140,349,4,965348400
1099,3020,4,974926436
3018,236,4,970607273
2996,653,4,972617668
5636,2792,2,959052847
3669,3791,3,966464054
4825,3698,3,962913284
5223,1278,3,961532259
582,3793,5,981996257
1984,3552,3,974686330
4048,1937,5,965501788
1266,1976,1,979227458
2012,2,2,974677613
163,1866,3,977219410
2068,2918,4,974660830
834,509,4,975363405
3007,1882,2,970540584
2400,1997,3,974262646
3365,2378,4,967665476
2007,32,2,974676987
5047,1721,3,962496006
3401,208,3,980130466
5022,1198,4,962580953
1655,3869,4,974713026
2073,2100,5,974758583
4291,2366,4,965274504
4289,2259,4,965276096
1042,2174,2,974969180
1969,3702,4,974686765
3821,2561,3,975781398
1514,923,4,974746780
3474,2872,4,967133995
4406,3802,2,965156538
3308,2316,4,967998492
2129,2455,4,983418046
4115,2683,1,965371119
5072,2615,5,962449760
267,1610,3,976645210
1120,168,1,974913894
1647,1962,3,974808028
5014,1247,3,962587962
445,2013,3,976241844
2916,2859,5,971735111
4922,300,4,962672053
2551,2997,4,974015355
1146,2952,3,974938335
5153,743,2,961969625
1038,2132,4,974989607
624,2133,2,975996996
18,1242,5,978152999
1699,296,5,981321795
438,2478,4,981600626
1880,2167,4,974694683
3860,2533,2,965860556
3468,908,4,967156019
1022,1163,5,975006931
4390,2409,3,965162210
2583,911,4,974066028
1524,163,5,974747251
1776,2794,4,974711335
1600,432,3,974756439
349,2273,3,1005969171
1231,1835,2,974921439
4453,316,3,965243605
2895,1358,4,971987169
3639,2485,1,966487845
3971,1611,1,970451922
3519,69,4,967571569
5738,1230,4,958414461
1599,173,3,974825823
3808,2476,3,965963898
255,2944,4,976679791
1203,1358,4,974927258
3841,1378,4,966003755
2627,3727,2,973629569
150,1096,5,978163534
1231,1333,4,974920689
2507,3168,5,974081739
3620,1200,5,972833254
4410,2073,5,965150957
4354,2527,5,965198522
3916,1690,3,965747942
136,1265,3,977422161
3574,3034,4,966731622
179,2311,3,977092681
3760,2947,4,966094567
2996,710,2,972768721
1121,2126,4,974913123
366,3489,4,978474514
5705,2045,3,958545211
1962,2997,4,974686857
4327,377,4,965243571
3759,1377,3,966095052
3892,1641,4,965796990
3490,954,5,967050097
1506,1197,5,976428642
2106,648,1,974750825
229,1916,4,976822447
1647,2918,2,974713472
3025,1028,5,970463006
3801,1261,5,965998072
1088,1762,3,974935841
3971,46,4,970349252
4866,2805,4,962819528
34,2369,2,978104169
4240,1242,5,965309827
1699,2940,5,974710217
2051,762,1,974663233
2484,3247,4,974147056
4323,316,2,965284135
4579,3414,3,969752879
5852,185,3,957754570
5824,2291,4,957968172
4169,919,5,966700205
5651,3063,2,958847277
5277,1148,4,992547881
3780,1,5,966033105
135,3515,2,977416671
3356,2519,4,967697624
2015,2688,2,974849583
2489,2712,4,1010682314
1500,2688,3,974749264
454,2931,5,976234090
3017,447,2,970548112
5502,1912,4,959798789
3319,2739,4,967919937
3245,3615,2,968308722
1731,1721,3,974704223
4043,474,4,965502782
3763,10,5,966092563
2837,3698,1,972571643
43,830,4,978026345
3903,2001,4,965766016
3884,2640,1,965816033
1044,852,3,974965669
5096,2917,5,962379835
2237,2371,3,974600077
5229,1580,3,961465637
1027,954,5,975003168
1931,260,4,974689228
3931,2694,3,965710166
678,2724,3,989241913
3612,1265,4,966605109
3821,3730,3,965944920
3992,3526,4,965590364
1071,590,5,975008499
224,1678,5,991699556
3910,1223,4,965756699
1897,3740,2,1037584967
2793,2987,5,972929739
3878,2861,3,965836083
1737,1969,3,974708434
24,2657,4,986157459
223,553,5,976906695
3311,2115,4,968651648
5964,1645,4,958999023
4064,3069,3,965477110
3449,1230,4,967254649
5421,1466,5,960154068
2073,1104,5,974661056
3878,3102,4,965840762
2537,1253,4,974055261
1899,1953,4,974694525
2810,2421,3,972793554
4653,3408,3,975533480
386,1243,4,976300549
4133,3476,5,965350096
2761,2642,1,973148571
3287,1419,4,968105163
4265,1210,5,965303912
840,3441,1,994195546
218,223,2,976842285
2670,1193,5,973440886
1873,1231,4,974738011
3069,1584,1,969952564
352,653,3,976332985
2944,1019,3,1011208887
1179,2973,4,974866943
1451,2376,3,1019671953
1676,2799,2,974800645
5981,3157,3,956930967
5087,527,5,962396936
4271,494,3,965309700
5933,2568,4,957220308
11,249,3,978220645
5091,1954,3,963675471
5630,2359,5,980084860
5543,3676,3,959704884
4579,361,4,1008574608
1368,3481,3,974769258
1680,3039,5,974832897
1202,2193,4,985732209
2878,2949,3,972365056
203,508,2,976929057
329,3100,3,976393809
1292,3918,2,974788794
2594,349,4,990062537
2595,3439,2,973828459
3724,3196,4,966224360
3476,1610,5,967210578
4409,441,3,965152956
1203,2161,3,1000674178
3675,907,3,966363239
482,3500,1,976219695
1680,1889,2,974844473
4345,1120,4,966267212
5880,3398,3,957546408
6007,539,4,956789224
893,532,2,975228555
2844,1213,3,972530803
781,6,5,975433451
4911,2724,3,962678000
4411,849,1,969330967
1928,1586,4,975189135
4425,410,4,965110843
1773,3418,2,974701771
5916,1346,4,957459528
5631,308,5,959019193
4253,800,4,965308181
5272,539,1,961130767
3226,3039,4,968436303
5606,356,5,959194059
1880,1210,5,975371608
6014,1288,4,956780539
4161,1497,1,965341536
3224,3470,5,993976241
4662,236,4,963866871
4285,1920,4,965278949
2793,2529,4,972934506
5908,377,3,957373799
4585,1396,4,964321418
4156,315,4,965341862
5393,25,3,960321133
3299,2160,5,974326168
4510,1081,4,964989199
4958,1580,5,962634598
3285,3274,3,968212461
889,199,3,975249835
2119,3513,4,974727614
1354,1357,4,975455873
4784,2000,5,963249903
3129,1673,3,969279238
5148,3535,4,962013066
846,1259,5,975355917
4277,1625,5,965387347
2271,1220,4,994040822
2144,1258,4,974629466
4410,750,4,965151220
4675,1580,4,963739847
2090,2000,5,974765677
3202,786,3,968573641
4193,1663,1,965325072
2190,2605,3,974606763
4514,3484,1,965958395
899,594,4,975217680
466,476,2,976226923
3416,1726,5,967406691
2796,2455,2,997318586
3850,2890,4,965958214
4502,3071,4,965095282
4443,1281,3,965095764
4386,2517,4,965231673
3462,2505,2,998675877
767,3478,3,975453444
5484,3793,5,1045440518
3509,2580,3,967478381
3792,2713,3,979929931
1151,3418,2,974870359
5364,2324,5,960502172
4705,2916,1,963671873
2737,1693,3,973226560
103,2600,4,977555148
3831,150,2,965929851
3998,3770,1,965580167
4659,1183,5,963877662
2157,1282,4,974621811
4344,2138,5,965306951
3618,1212,4,966597413
293,848,4,979675705
1159,329,2,974864718
4352,1030,3,965248855
1242,2318,3,974833370
5054,3203,4,1009572821
2455,1387,2,974180910
2211,3516,4,974607316
2473,480,4,974150341
113,3534,3,977506484
2529,1222,5,974058923
5763,2111,3,960677750
4964,2414,2,962658670
333,1196,3,996353879
3013,122,4,970510772
2077,2616,2,979977123
5015,2739,4,962585148
3392,589,3,967506462
155,2470,3,977255144
1181,2728,4,974948883
189,1704,5,977028800
3246,2433,3,968308671
3018,1672,4,970608199
214,2295,3,976901132
5780,3,1,958155242
2059,2395,2,974755412
5349,2355,3,960664517
5838,3105,4,957839578
3821,101,4,974760721
4491,1215,5,965006307
4199,1265,5,965322773
699,1213,5,975561594
1051,2683,2,975111554
4506,1307,4,964983225
4141,588,4,965350706
1285,1201,5,975658051
4085,3259,4,965453626
3499,2915,2,967234037
3328,1816,4,967910026
4014,1981,2,965540172
2804,1196,5,972790580
4505,2120,4,964983775
